LFHD_x,LFHD_y,LFHD_z,RFHD_x,RFHD_y,RFHD_z,LBHD_x,LBHD_y,LBHD_z,RBHD_x,RBHD_y,RBHD_z,C7_x,C7_y,C7_z,CLAV_x,CLAV_y,CLAV_z,STRN_x,STRN_y,STRN_z,RBAK_x,RBAK_y,RBAK_z,T10_x,T10_y,T10_z,TR1_x,TR1_y,TR1_z,TR2_x,TR2_y,TR2_z,TR3_x,TR3_y,TR3_z,TR4_x,TR4_y,TR4_z,LSHO_x,LSHO_y,LSHO_z,LELB_x,LELB_y,LELB_z,LWRA_x,LWRA_y,LWRA_z,LWRB_x,LWRB_y,LWRB_z,LFIN_x,LFIN_y,LFIN_z,RSHO_x,RSHO_y,RSHO_z,RELB_x,RELB_y,RELB_z,RWRA_x,RWRA_y,RWRA_z,RWRB_x,RWRB_y,RWRB_z,RFIN_x,RFIN_y,RFIN_z,LASI_x,LASI_y,LASI_z,LPSI_x,LPSI_y,LPSI_z,RASI_x,RASI_y,RASI_z,RPSI_x,RPSI_y,RPSI_z,SA1_x,SA1_y,SA1_z,SA2_x,SA2_y,SA2_z,SA3_x,SA3_y,SA3_z,SA4_x,SA4_y,SA4_z,LTHI_x,LTHI_y,LTHI_z,LKNE_x,LKNE_y,LKNE_z,LT1_x,LT1_y,LT1_z,LT2_x,LT2_y,LT2_z,LT3_x,LT3_y,LT3_z,LT4_x,LT4_y,LT4_z,LTIB_x,LTIB_y,LTIB_z,LANK_x,LANK_y,LANK_z,LS1_x,LS1_y,LS1_z,LS2_x,LS2_y,LS2_z,LS3_x,LS3_y,LS3_z,LS4_x,LS4_y,LS4_z,LTOE_x,LTOE_y,LTOE_z,LFMH_x,LFMH_y,LFMH_z,LHEE_x,LHEE_y,LHEE_z,LF1_x,LF1_y,LF1_z,LF2_x,LF2_y,LF2_z,LF3_x,LF3_y,LF3_z,LF4_x,LF4_y,LF4_z,RTHI_x,RTHI_y,RTHI_z,RKNE_x,RKNE_y,RKNE_z,RT1_x,RT1_y,RT1_z,RT2_x,RT2_y,RT2_z,RT3_x,RT3_y,RT3_z,RT4_x,RT4_y,RT4_z,RTIB_x,RTIB_y,RTIB_z,RANK_x,RANK_y,RANK_z,RS1_x,RS1_y,RS1_z,RS2_x,RS2_y,RS2_z,RS3_x,RS3_y,RS3_z,RS4_x,RS4_y,RS4_z,RTOE_x,RTOE_y,RTOE_z,RFMH_x,RFMH_y,RFMH_z,RHEE_x,RHEE_y,RHEE_z,RF1_x,RF1_y,RF1_z,RF2_x,RF2_y,RF2_z,RF3_x,RF3_y,RF3_z,RF4_x,RF4_y,RF4_z,RHJC_x,RHJC_y,RHJC_z,LHJC_x,LHJC_y,LHJC_z,RKJC_x,RKJC_y,RKJC_z,LKJC_x,LKJC_y,LKJC_z,RAJC_x,RAJC_y,RAJC_z,LAJC_x,LAJC_y,LAJC_z,SACR_x,SACR_y,SACR_z,midASIS_x,midASIS_y,midASIS_z,P6_LF_acc_x,P6_LF_acc_y,P6_LF_acc_z,P6_LS_acc_x,P6_LS_acc_y,P6_LS_acc_z,P6_LT_acc_x,P6_LT_acc_y,P6_LT_acc_z,P6_RF_acc_x,P6_RF_acc_y,P6_RF_acc_z,P6_RS_acc_x,P6_RS_acc_y,P6_RS_acc_z,P6_RT_acc_x,P6_RT_acc_y,P6_RT_acc_z,P6_SA_acc_x,P6_SA_acc_y,P6_SA_acc_z,P6_TR_acc_x,P6_TR_acc_y,P6_TR_acc_z,P6_LF_gyro_x,P6_LF_gyro_y,P6_LF_gyro_z,P6_LS_gyro_x,P6_LS_gyro_y,P6_LS_gyro_z,P6_LT_gyro_x,P6_LT_gyro_y,P6_LT_gyro_z,P6_RF_gyro_x,P6_RF_gyro_y,P6_RF_gyro_z,P6_RS_gyro_x,P6_RS_gyro_y,P6_RS_gyro_z,P6_RT_gyro_x,P6_RT_gyro_y,P6_RT_gyro_z,P6_SA_gyro_x,P6_SA_gyro_y,P6_SA_gyro_z,P6_TR_gyro_x,P6_TR_gyro_y,P6_TR_gyro_z,x_Time,leftPressure1_N_cm___,leftPressure2_N_cm___,leftPressure3_N_cm___,leftPressure4_N_cm___,leftPressure5_N_cm___,leftPressure6_N_cm___,leftPressure7_N_cm___,leftPressure8_N_cm___,leftPressure9_N_cm___,leftPressure10_N_cm___,leftPressure11_N_cm___,leftPressure12_N_cm___,leftPressure13_N_cm___,leftPressure14_N_cm___,leftPressure15_N_cm___,leftPressure16_N_cm___,leftAccelerationX_g_,leftAccelerationY_g_,leftAccelerationZ_g_,leftAngularX_dps_,leftAngularY_dps_,leftAngularZ_dps_,leftTotalForce_N_,leftCenterOfPressureX___,leftCenterOfPressureY___,rightPressure1_N_cm___,rightPressure2_N_cm___,rightPressure3_N_cm___,rightPressure4_N_cm___,rightPressure5_N_cm___,rightPressure6_N_cm___,rightPressure7_N_cm___,rightPressure8_N_cm___,rightPressure9_N_cm___,rightPressure10_N_cm___,rightPressure11_N_cm___,rightPressure12_N_cm___,rightPressure13_N_cm___,rightPressure14_N_cm___,rightPressure15_N_cm___,rightPressure16_N_cm___,rightAccelerationX_g_,rightAccelerationY_g_,rightAccelerationZ_g_,rightAngularX_dps_,rightAngularY_dps_,rightAngularZ_dps_,rightTotalForce_N_,rightCenterOfPressureX___,rightCenterOfPressureY___
-2087.59375,330.114013671875,1683.9072265625,-2086.20849609375,208.439727783203,1686.17993164063,-2231.30688476563,316.906158447266,1590.29345703125,-2210.88891601563,182.794448852539,1607.04321289063,-2244.18286132813,269.966949462891,1479.49938964844,-2122.10180664063,270.547058105469,1394.57824707031,-2095.83544921875,273.322540283203,1228.2392578125,-2300.17358398438,157.023788452148,1364.48974609375,-2282.78881835938,270.642303466797,1199.92236328125,-2062.6083984375,253.437271118164,1324.34008789063,-2061.88134765625,302.753540039063,1327.4765625,-2048.14501953125,255.826538085938,1266.41467285156,-2039.88000488281,321.290374755859,1284.71057128906,-2217.45825195313,460.671966552734,1424.57568359375,-2290.99194335938,488.887176513672,1071.34875488281,-2156.16357421875,486.493957519531,836.245788574219,-2220.23193359375,523.487670898438,827.615966796875,-2171.837890625,526.066467285156,773.2646484375,-2213.21337890625,69.8157348632813,1407.45959472656,-2245.08935546875,31.5065021514893,1051.92578125,-2051.19311523438,0.774145901203156,855.501037597656,-2109.12158203125,-35.3921813964844,830.268432617188,-2038.95715332031,-53.3105430603027,795.022644042969,-2100.39477539063,389.635833740234,1027.06677246094,-2274.833984375,321.586395263672,1031.78198242188,-2119.70239257813,135.093887329102,1015.84075927734,-2283.16235351563,225.365264892578,1030.02880859375,-2309.26489257813,249.307342529297,1036.51159667969,-2305.25024414063,298.352996826172,1036.5146484375,-2310.8623046875,249.472549438477,976.126647949219,-2320.208984375,286.320068359375,963.34375,-2005.42810058594,440.426025390625,626.353820800781,-1982.17456054688,375.020874023438,527.502746582031,-2046.44116210938,462.539428710938,780.427551269531,-2093.1962890625,461.982604980469,764.022644042969,-2026.158203125,440.033843994141,729.556457519531,-2081.7490234375,431.908996582031,694.194152832031,-1943.29467773438,415.522766113281,363.844329833984,-1955.59716796875,326.870574951172,81.9704055786133,-1959.9453125,247.967819213867,352.768280029297,-1915.31555175781,275.034973144531,354.912902832031,-1954.93896484375,243.616973876953,293.543762207031,-1897.75537109375,278.268310546875,309.300842285156,-1817.23254394531,301.401977539063,54.2589340209961,-1812.03564453125,256.332397460938,48.3987274169922,-2009.01062011719,285.373016357422,41.7518882751465,-1912.04968261719,343.907958984375,79.5324935913086,-1887.22961425781,309.005584716797,105.32389831543,-1860.43530273438,357.751892089844,51.2758827209473,-1832.88928222656,337.992645263672,66.0967102050781,-2229.4375,64.7503433227539,602.406188964844,-2268.53271484375,120.561126708984,478.461059570313,-2157.23510742188,80.7769927978516,747.686706542969,-2206.201171875,66.3294219970703,751.869812011719,-2164.51806640625,86.584114074707,688.318481445313,-2228.00073242188,68.0993347167969,678.554016113281,-2383.10498046875,79.2431640625,374.97998046875,-2610.92993164063,175.350234985352,190.15380859375,-2370.93286132813,236.58137512207,328.004272460938,-2357.3115234375,197.939376831055,301.693023681641,-2418.60424804688,243.837463378906,292.716766357422,-2395.3857421875,191.973251342773,264.650726318359,-2556.54956054688,221.78678894043,57.9690971374512,-2557.8798828125,264.871307373047,61.0044975280762,-2657.751953125,218.153518676758,217.881790161133,-2575.97705078125,151.56086730957,128.523071289063,-2544.14599609375,189.808120727539,137.45246887207,-2573.08251953125,162.279037475586,69.3217926025391,-2550.94799804688,192.433883666992,63.1021461486816,-2179.24658203125,179.600234985352,936.248901367188,-2162.9775390625,357.976898193359,947.099243164063,-2278.91137695313,172.005676269531,479.871520996094,-1995.73950195313,324.321166992188,526.167053222656,-2611.19360351563,210.000213623047,195.084243774414,-1969.19897460938,294.649688720703,83.3140640258789,-2278.998046875,273.475830078125,1030.90539550781,-2110.04858398438,262.364868164063,1021.45373535156,-0.398581430764659,-0.500490028578529,0.788096709480274,-0.993089872217231,-0.103144484857482,-0.00130415712721481,-0.958047828405596,0.137344217347956,-0.281735452047952,-0.428736102129141,0.422624239856445,0.798270227701161,-0.989108080694942,0.194953188636138,0.0224896312212672,-1.01601609151075,-0.0828849234157573,-0.136054848089843,-1.00723003325722,0.0407114401683704,0.0816084687063982,-0.952363259874639,0.0603838241126314,0.287275656132169,-0.384229037400896,0.0556354299455325,-0.117891846826127,0.742858283645656,-0.739287370984576,-0.766259553958476,4.21824614126693,-0.0935814771395077,1.95991696029563,0.0248943890814558,-0.0668607002117397,0.158902369797655,-0.0943768904805388,1.67861118716855,0.323973692075601,1.61879555709823,-1.23891426422479,-0.149292273067188,0.435512907608696,-0.151854101015406,1.07145430624068,-0.984556081468732,-0.755563840770907,-0.276616796063265,1988.91692739634,9.89181774315997,3.49999999999919,2.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0.07090887157918,-0.152205302247196,0.023641637857576,0.964362533907755,-0.610145515956927,2.72999999999977,-0.940291031915208,180.985448404227,-0.377163645136833,0.0500000000000322,3.53845832284978,9.25,0,0.576916645699556,0,0.0384583228497779,0,0.5,0,0,3.5,0.923083354300444,0.25,0,0,0.75,-0.090294577710508,-0.0215222684562006,0.980693899505701,-2.85923166960206,-3.01,3.30076833039794,206.922999748395,-0.213076665827982,-0.13
-2073.80249023438,330.805053710938,1685.22863769531,-2072.35791015625,208.859985351563,1687.56811523438,-2217.50146484375,317.022979736328,1591.25,-2196.81518554688,182.997131347656,1608.32666015625,-2230.50537109375,270.362640380859,1480.75451660156,-2108.09936523438,270.657531738281,1396.1201171875,-2082.3076171875,273.161529541016,1230.07788085938,-2286.47509765625,157.481628417969,1365.78942871094,-2268.37060546875,270.904876708984,1200.99584960938,-2048.66064453125,253.482833862305,1326.29431152344,-2047.697265625,302.825134277344,1329.24267578125,-2034.39440917969,255.886001586914,1268.44287109375,-2025.70263671875,321.148864746094,1286.64038085938,-2203.37744140625,460.684783935547,1426.35070800781,-2275.982421875,490.126800537109,1073.18994140625,-2139.01513671875,489.784454345703,839.046752929688,-2203.130859375,526.370788574219,830.188598632813,-2155.49096679688,529.59033203125,776.177551269531,-2200.0947265625,70.3138198852539,1409.47705078125,-2234.06176757813,32.4923324584961,1054.62084960938,-2044.99108886719,1.41115713119507,852.995544433594,-2104.11840820313,-34.0918235778809,829.157958984375,-2035.30615234375,-52.5036201477051,791.693420410156,-2085.38232421875,389.300170898438,1029.21691894531,-2260.06958007813,322.795104980469,1033.55541992188,-2106.12524414063,135.331802368164,1017.30126953125,-2268.96240234375,226.607818603516,1031.02124023438,-2294.91381835938,250.623916625977,1037.67980957031,-2290.56469726563,299.621063232422,1038.0634765625,-2296.55419921875,251.262191772461,977.325744628906,-2305.55810546875,288.208068847656,964.794860839844,-1990.67907714844,441.927276611328,626.855102539063,-1972.41613769531,375.753387451172,526.521911621094,-2032.33813476563,463.612213134766,781.48583984375,-2079.48583984375,463.6025390625,765.461059570313,-2013.03112792969,440.773010253906,730.287414550781,-2067.96118164063,434.457702636719,694.700744628906,-1935.44775390625,415.611694335938,361.875183105469,-1955.43249511719,326.831024169922,82.3346252441406,-1953.28356933594,247.983840942383,352.037261962891,-1908.35083007813,274.528106689453,353.318145751953,-1949.61010742188,243.417739868164,292.723815917969,-1891.77294921875,277.582397460938,307.257659912109,-1816.62573242188,300.972473144531,53.4062767028809,-1811.60070800781,255.290191650391,46.8551330566406,-2008.55407714844,285.337524414063,42.0775833129883,-1911.21044921875,343.241424560547,80.2971954345703,-1886.68920898438,307.950836181641,105.053977966309,-1860.22778320313,357.432373046875,51.4356002807617,-1832.65197753906,337.339050292969,65.6893310546875,-2203.94653320313,64.6206207275391,600.336547851563,-2241.84643554688,119.783187866211,476.684814453125,-2137.28051757813,81.3342208862305,747.629821777344,-2186.60107421875,67.1058197021484,750.857421875,-2142.82958984375,87.0594024658203,687.919128417969,-2206.39233398438,68.5281066894531,676.789978027344,-2358.10327148438,77.8485565185547,375.847869873047,-2592.28271484375,172.445129394531,200.006790161133,-2347.71069335938,234.64192199707,328.092956542969,-2335.72583007813,195.606735229492,302.063629150391,-2397.07836914063,241.785415649414,294.757843017578,-2371.31127929688,188.690719604492,267.270385742188,-2547.91235351563,220.177032470703,63.7079048156738,-2548.08935546875,262.838714599609,67.0798797607422,-2636.7080078125,214.284759521484,231.845413208008,-2562.56225585938,149.661590576172,136.617660522461,-2529.56372070313,187.191345214844,143.037567138672,-2564.11840820313,160.169738769531,77.2621841430664,-2543.7841796875,190.134887695313,68.7443313598633,-2165.20556640625,180.180282592773,937.653076171875,-2147.91430664063,358.429351806641,949.008056640625,-2253.99438476563,170.84162902832,477.994018554688,-1988.23498535156,325.737274169922,524.423828125,-2593.03173828125,206.999359130859,205.524383544922,-1970.01452636719,295.054107666016,83.9449768066406,-2264.51611328125,274.701477050781,1032.28833007813,-2095.75390625,262.315979003906,1023.25909423828,-0.392457219918434,-0.500478740926534,0.785430796700265,-0.989997949162296,-0.105157580728016,-0.00162912936972485,-0.950136017575975,0.135480429623194,-0.275803940336553,-0.429874351382079,0.425300072228852,0.797060500840598,-0.990888717911538,0.192042999403993,0.0191616634307206,-1.01771408666453,-0.0700988974863629,-0.133612525257148,-1.00544606765236,0.047319193522989,0.0825010892290341,-0.954064984874379,0.0538496406377537,0.290108021801316,-0.0572220756709128,-0.192339888671449,0.221212304532891,0.604220790743896,-1.21130328986803,-0.56891517191239,4.75537545398577,-0.427636593614534,2.72923828348803,0.142564574642632,-0.102968223920476,0.404706548522415,-0.651711954970894,1.90157208177104,0.347407168628482,1.47755951347912,-0.347111122871138,0.213646742669349,0.272701603951027,0.204326782796452,1.21149137461283,-0.727626812274013,-0.895600909143054,-0.476330586529207,1988.94492158239,10.1661201636974,3.43606879424854,1.9601027388977,0,0.0639312057514627,0,0,0,0,0,0,0,0,0,0,0,-0.15478101273344,0.0265714136841056,0.967945377879064,-0.565013672580599,2.66,-0.915585616554321,174.514674831141,-0.389120348495994,0.0508796515040063,3.50000000000183,10.2499999999982,0,1.0894490310815,0,0.339449031085148,0,0.5,0,0,3.5894490310815,0.839449031086973,0.339449031086973,0,0,1.16055096890938,-0.0936112090173386,-0.024239395491279,0.982216118475244,-2.84495427129514,-2.96504572870486,3.37990854259129,229.293553491999,-0.216422038756667,-0.133577961243406
-2060.20556640625,330.925598144531,1686.35192871094,-2058.3603515625,209.289093017578,1689.10339355469,-2203.70849609375,316.998626708984,1592.56225585938,-2184.24755859375,183.368667602539,1609.94372558594,-2216.55712890625,270.752227783203,1482.35021972656,-2093.40307617188,270.594635009766,1398.42272949219,-2067.54272460938,272.614898681641,1231.80444335938,-2273.21313476563,158.430587768555,1367.08166503906,-2254.27880859375,271.278686523438,1202.39733886719,-2034.88598632813,253.28125,1328.1142578125,-2033.74780273438,302.735229492188,1331.0986328125,-2022.25817871094,255.061721801758,1270.23388671875,-2011.70104980469,320.768249511719,1288.38366699219,-2189.09692382813,460.745452880859,1427.88928222656,-2262.96875,491.868469238281,1075.13305664063,-2121.86401367188,493.039001464844,841.983764648438,-2185.94311523438,529.376403808594,832.845458984375,-2138.1181640625,533.016662597656,779.141235351563,-2187.42529296875,70.7207717895508,1411.2548828125,-2223.2412109375,33.5418395996094,1056.90698242188,-2038.72863769531,2.00175285339355,850.76708984375,-2099.12133789063,-32.7137069702148,828.246826171875,-2034.33020019531,-53.1285552978516,788.956176757813,-2070.6416015625,389.026611328125,1030.78637695313,-2245.67944335938,324.196716308594,1035.38684082031,-2092.78857421875,135.233703613281,1018.54650878906,-2255.07495117188,227.907791137695,1032.14111328125,-2280.97314453125,252.074310302734,1039.03515625,-2276.27392578125,301.073913574219,1039.74157714844,-2282.53588867188,253.163589477539,978.711303710938,-2291.40258789063,290.234558105469,966.4345703125,-1983.52685546875,442.623291015625,626.126770019531,-1963.20336914063,376.360900878906,525.706237792969,-2020.39672851563,464.538482666016,781.556274414063,-2067.9619140625,463.785736083984,766.622741699219,-2002.20971679688,441.424255371094,729.878234863281,-2057.85668945313,434.976715087891,695.468322753906,-1927.73742675781,415.734954833984,360.551300048828,-1955.67590332031,326.664215087891,81.3774719238281,-1947.96545410156,247.857543945313,351.789184570313,-1902.72717285156,273.912689208984,352.001342773438,-1945.66967773438,243.165069580078,292.381011962891,-1887.1298828125,276.526397705078,305.578125,-1815.57275390625,300.798797607422,52.3681716918945,-1811.00549316406,254.568710327148,45.5843124389648,-2008.24865722656,285.429718017578,42.3329391479492,-1911.25732421875,343.303741455078,79.7628402709961,-1886.14233398438,307.883758544922,104.474281311035,-1860.04724121094,357.745330810547,51.0958518981934,-1832.29760742188,337.614074707031,65.0340042114258,-2179.49438476563,65.0403289794922,598.849731445313,-2214.533203125,119.768585205078,475.146575927734,-2117.57666015625,81.6352615356445,747.982604980469,-2166.49145507813,67.6063079833984,749.681579589844,-2121.59594726563,87.0876998901367,688.410461425781,-2184.78759765625,69.0861358642578,675.377868652344,-2331.97045898438,76.7628936767578,376.358917236328,-2572.22631835938,169.559265136719,209.872192382813,-2325.1220703125,233.962844848633,330.220672607422,-2313.42407226563,194.90559387207,303.544006347656,-2375.23754882813,240.609451293945,298.322631835938,-2350.40209960938,187.662307739258,269.722198486328,-2538.02026367188,218.164093017578,70.1331558227539,-2537.19140625,260.345550537109,73.8281936645508,-2613.85961914063,210.818267822266,245.258102416992,-2549.51904296875,146.935653686523,145.309356689453,-2513.93969726563,185.011962890625,149.43603515625,-2553.90551757813,157.518325805664,86.1011123657227,-2533.0087890625,187.015258789063,75.6583709716797,-2151.630859375,180.491302490234,938.962951660156,-2133.3515625,358.627014160156,950.546508789063,-2227.45751953125,170.642333984375,476.181549072266,-1977.04541015625,325.732055664063,524.536865234375,-2573.47045898438,204.00634765625,215.942672729492,-1970.40246582031,294.975433349609,83.3649368286133,-2250.37719726563,276.05224609375,1033.76391601563,-2081.71508789063,262.130157470703,1024.66650390625,-0.390517042928583,-0.498063183399602,0.785191005603651,-0.997321073978017,-0.111843081947743,-0.0145799796951465,-0.951918921191194,0.140754793214832,-0.275209796562449,-0.422093019640531,0.430256942033475,0.794073503551594,-0.987977517382818,0.192341914189466,0.0197319290111979,-1.01227541666281,-0.077996733907298,-0.130828618811489,-1.01676142610975,0.048225359052998,0.080793651874325,-0.956890836927889,0.0539185992830841,0.288075648026786,-0.196668934663,-0.274175856175229,0.139190722796234,0.349917715101422,-1.51747577779242,-0.60393114944467,4.75578267863529,0.335739668815944,2.51942337716283,0.142564574642632,-0.0906540973377275,-0.21561752409335,-0.582045071909599,2.12453297637353,0.579317781410441,1.31251041599399,-0.2405590971492,0.22548614813207,-0.518618173676893,-0.98308088451587,1.44475079373271,-0.471104721001948,-0.965212358828045,-0.699395527880397,1988.97291576844,10.25,4.08860707013968,3.11595030952252,0.0446832301591597,0.0446832301591597,0,0,0.0446832301591597,0,0,0,0,0,0,0,0,-0.152678929277574,0.0260892832609601,0.965571652469997,-0.568683250930967,2.56497739111087,-0.852511304444565,196.654170082352,-0.378212670793634,0.0482126707936336,3.60956026068035,10,0,0.359560260680349,0,0.140439739319651,0,0.5,0,0,3.5,1,0.390439739319651,0,0,0.859560260680349,-0.0920437695128698,-0.0268889078840217,0.987364838501261,-2.8393231270095,-2.9793231270095,3.43,215.876482085443,-0.214382410427214,-0.13
-2048.08764648438,330.872222900391,1687.99279785156,-2043.77087402344,210.328140258789,1691.248046875,-2190.04638671875,316.903930664063,1594.30236816406,-2170.421875,183.343627929688,1611.83349609375,-2202.80883789063,271.135040283203,1484.095703125,-2079.5908203125,270.135375976563,1399.91320800781,-2053.85424804688,272.235321044922,1233.51623535156,-2260.35083007813,159.572219848633,1368.53747558594,-2240.4296875,271.886505126953,1203.95788574219,-2021.27856445313,252.721267700195,1329.65710449219,-2019.798828125,302.054595947266,1332.50903320313,-2008.6640625,254.542755126953,1271.78857421875,-1997.84985351563,320.097442626953,1289.89855957031,-2174.68383789063,460.870147705078,1429.42358398438,-2248.15063476563,493.132659912109,1076.60290527344,-2104.48828125,496.107452392578,844.90771484375,-2168.67309570313,532.245422363281,835.531982421875,-2120.66064453125,536.428588867188,782.201171875,-2175.072265625,70.9630966186523,1412.93420410156,-2212.84838867188,34.460521697998,1058.86865234375,-2032.5283203125,2.91404032707214,848.784606933594,-2093.89868164063,-31.1090106964111,827.543273925781,-2030.53845214844,-51.8723754882813,786.380859375,-2056.05688476563,388.881378173828,1032.04345703125,-2231.546875,325.533264160156,1037.1923828125,-2079.71997070313,135.042251586914,1019.73315429688,-2241.45825195313,229.228576660156,1033.29248046875,-2267.2646484375,253.431671142578,1040.44250488281,-2262.3857421875,302.40771484375,1041.4609375,-2268.85302734375,254.857620239258,980.07275390625,-2277.54638671875,292.078308105469,968.069152832031,-1982.59033203125,443.514373779297,625.011413574219,-1952.09130859375,376.460510253906,524.852355957031,-2010.55725097656,465.450164794922,780.987915039063,-2058.46044921875,463.57080078125,767.561279296875,-1993.63159179688,439.349670410156,728.746826171875,-2050.35571289063,434.146484375,696.459045410156,-1921.44580078125,415.271057128906,360.033630371094,-1955.03063964844,326.660064697266,81.2845458984375,-1943.03588867188,247.970932006836,351.696929931641,-1897.89733886719,273.611297607422,351.007781982422,-1942.24645996094,243.393646240234,292.293609619141,-1882.951171875,275.895294189453,304.442169189453,-1814.70520019531,301.140533447266,51.7274513244629,-1810.42749023438,254.429733276367,44.980785369873,-2008.01574707031,285.448638916016,42.53857421875,-1910.88439941406,343.376007080078,79.7757797241211,-1885.55505371094,307.909057617188,104.154876708984,-1859.96301269531,358.145629882813,50.8410835266113,-1832.05651855469,337.949401855469,64.4302749633789,-2156.03442382813,65.607063293457,598.040771484375,-2186.60766601563,121.05428314209,474.337158203125,-2098.31030273438,81.997673034668,748.9697265625,-2148.1328125,68.65185546875,749.792785644531,-2100.57006835938,86.942024230957,689.355895996094,-2163.392578125,69.6972961425781,674.738037109375,-2304.8974609375,76.1008682250977,376.910614013672,-2551.34008789063,166.39111328125,219.799438476563,-2301.77612304688,233.695175170898,333.2890625,-2290.13452148438,194.588851928711,306.050170898438,-2353.400390625,240.094680786133,303.243957519531,-2330.06616210938,187.991882324219,272.562133789063,-2526.48999023438,215.938903808594,76.8915328979492,-2523.87719726563,257.033477783203,80.2067413330078,-2589.04125976563,207.654006958008,257.706787109375,-2532.60107421875,144.515090942383,153.584121704102,-2503.48852539063,183.039123535156,153.757736206055,-2542.38989257813,155.389175415039,94.8478546142578,-2523.17211914063,184.214721679688,82.0644226074219,-2138.392578125,180.764205932617,940.247680664063,-2119.05737304688,358.785797119141,951.870849609375,-2199.2158203125,172.013198852539,475.026977539063,-1959.033203125,324.445709228516,526.439758300781,-2553.14770507813,200.727676391602,226.336502075195,-1968.04028320313,294.262084960938,83.7582626342773,-2236.50244140625,277.380920410156,1035.24243164063,-2067.88842773438,261.961822509766,1025.88830566406,-0.39616886285554,-0.497366170888911,0.785916021036944,-1.0016330454978,-0.105798175087376,-0.00885622945858932,-0.952486464759072,0.154872596056308,-0.28296486171895,-0.422162218416454,0.423839755460833,0.799477137968335,-0.988370388133781,0.197919776884409,0.015674815677454,-1.01555839564567,-0.0765302770547602,-0.127742980174378,-1.01303567171855,0.049268089560842,0.0847672985432379,-0.953584830102668,0.0620880877757967,0.289692533053231,-0.384229037400896,0.0922354355125493,0.162858641904324,1.92047094137514,-2.01294845986363,-0.174631216809031,0.0189455554013582,-2.20503445804735,0.980780730778045,0.377084944471874,0.14811472996166,-0.0873097826677276,-0.826284202641928,2.34749387097601,0.950213151678454,1.61797441730975,-1.168432379506,0.342247181316153,-0.64671534650481,-1.61240280655322,2.01609389100104,-0.49431386259323,-1.56016635715913,-1.01668441140013,1989.00090995448,10.7540844455231,3.25408444552307,2.83605629701538,0,0.16802814850769,0.0819718514923099,0,0,0,0,0,0,0,0,0,0,-0.152199280846397,0.0252705435845683,0.966004271792284,-0.372952118417847,2.59,-0.862952118417847,191.786477068677,-0.38,0.06,3.57520437565547,9.45066089214746,0.0668869640491518,1,0,0.0668869640491518,0,0.5,0,0,2.76663482321263,0.825204375655468,0.35790866029538,0,0,0.924795624344532,-0.0919092779781275,-0.0244283935103938,0.985186648135168,-2.73232887524977,-2.97745669986753,3.41127165006624,207.711009655533,-0.232342782097713,-0.127324521438034
